RESOLUTION,PRODUCT,SEVERITY,UPDATED_TIMESTAMP,PLATFORM,RESOLVED_TIMESTAMP,GROUP_NAMES,CREATED_TIMESTAMP,COE_NAMES,EUI_OR_SIB,RESOLUTION_TIME,HOUR_TO_COMPLETION,ON_TIME
Cannot Reproduce,,,35:07.0,,13:36.0,CR - Docs Core,09:32.0,Construction Records,,,888,FALSE
Cannot Reproduce,,,35:07.0,,13:36.0,CR - Docs Core,09:32.0,Construction Records,,,888,FALSE
Cannot Reproduce,,,35:07.0,,13:36.0,CR - Docs Core,09:32.0,Construction Records,,,888,FALSE
Cannot Reproduce,,,35:07.0,,13:36.0,CR - Docs Core,09:32.0,Construction Records,,,888,FALSE
Fixed,,P2,35:07.0,Web,37:20.0,CR - Docs Core,31:47.0,Construction Records,EUI,72,360,FALSE
Fixed,,P2,35:07.0,Web,37:20.0,CR - Docs Core,31:47.0,Construction Records,EUI,72,360,FALSE
Done,,P4,35:07.0,,58:44.0,CR - Docs Core,56:59.0,Construction Records,,,24,FALSE
,,P1,58:16.0,iOS,,FR - Frameworks,20:31.0,Frameworks,,6,,FALSE
,,P1,58:16.0,iOS,,FR - Frameworks,20:31.0,Frameworks,,6,,FALSE
,,P1,58:16.0,iOS,,FR - Frameworks,20:31.0,Frameworks,,6,,FALSE
,,P1,58:16.0,iOS,,FR - Frameworks,20:31.0,Frameworks,,6,,FALSE
,,P1,58:16.0,iOS,,FR - Frameworks,20:31.0,Frameworks,,6,,FALSE
,,P1,58:16.0,iOS,,FR - Frameworks,20:31.0,Frameworks,,6,,FALSE
,,P1,58:16.0,iOS,,FR - Frameworks,20:31.0,Frameworks,,6,,FALSE
,,P1,58:16.0,iOS,,FR - Frameworks,20:31.0,Frameworks,,6,,FALSE
,,P1,58:16.0,iOS,,FR - Frameworks,20:31.0,Frameworks,,6,,FALSE
,,P1,58:16.0,iOS,,FR - Frameworks,20:31.0,Frameworks,,6,,FALSE
,,,58:16.0,iOS,,FR - Frameworks,55:47.0,Frameworks,,,,FALSE
,,,58:16.0,iOS,,FR - Frameworks,55:47.0,Frameworks,,,,FALSE
,,,58:16.0,iOS,,FR - Frameworks,55:47.0,Frameworks,,,,FALSE
,,,58:16.0,iOS,,FR - Frameworks,55:47.0,Frameworks,,,,FALSE
,,,58:16.0,iOS,,FR - Frameworks,55:47.0,Frameworks,,,,FALSE
,,,58:16.0,iOS,,FR - Frameworks,55:47.0,Frameworks,,,,FALSE
,,,58:16.0,iOS,,FR - Frameworks,55:47.0,Frameworks,,,,FALSE
,,,58:16.0,iOS,,FR - Frameworks,55:47.0,Frameworks,,,,FALSE
,,,58:16.0,iOS,,FR - Frameworks,55:47.0,Frameworks,,,,FALSE
,,,58:16.0,iOS,,FR - Frameworks,55:47.0,Frameworks,,,,FALSE
,,,58:16.0,iOS,,FR - Frameworks,55:47.0,Frameworks,,,,FALSE
,,,58:16.0,iOS,,FR - Frameworks,55:47.0,Frameworks,,,,FALSE
,,,58:16.0,iOS,,FR - Frameworks,55:47.0,Frameworks,,,,FALSE
,,,58:16.0,iOS,,FR - Frameworks,55:47.0,Frameworks,,,,FALSE
,,,58:16.0,iOS,,FR - Frameworks,55:47.0,Frameworks,,,,FALSE
,,,58:16.0,iOS,,FR - Frameworks,55:47.0,Frameworks,,,,FALSE
,,,58:16.0,iOS,,FR - Frameworks,55:47.0,Frameworks,,,,FALSE
,,,58:16.0,iOS,,FR - Frameworks,55:47.0,Frameworks,,,,FALSE
,,,58:16.0,iOS,,FR - Frameworks,55:47.0,Frameworks,,,,FALSE
Fixed,,,58:16.0,,56:59.0,FR - Frameworks,56:30.0,Frameworks,,,0,FALSE
Fixed,,,58:16.0,,56:59.0,FR - Frameworks,56:30.0,Frameworks,,,0,FALSE
Fixed,,P3,35:10.0,,46:05.0,CR - Docs Core,45:26.0,Construction Records,,360,0,TRUE
Fixed,,P3,35:10.0,,46:05.0,CR - Docs Core,45:26.0,Construction Records,,360,0,TRUE
,,P3,35:07.0,,55:43.0,CR - Docs Core,55:43.0,Construction Records,,360,0,TRUE
Fixed,,P3,35:07.0,,49:17.0,CR - Docs Core,58:06.0,Construction Records,,360,864,FALSE
Fixed,,P3,35:07.0,,49:17.0,CR - Docs Core,58:06.0,Construction Records,,360,864,FALSE
Fixed,,P3,35:07.0,,49:17.0,CR - Docs Core,58:06.0,Construction Records,,360,864,FALSE
Fixed,,P3,35:07.0,,49:17.0,CR - Docs Core,58:06.0,Construction Records,,360,864,FALSE
Fixed,,P3,35:07.0,,49:17.0,CR - Docs Core,58:06.0,Construction Records,,360,864,FALSE
Fixed,,P3,35:07.0,,49:17.0,CR - Docs Core,58:06.0,Construction Records,,360,864,FALSE
Fixed,,P3,35:07.0,,49:17.0,CR - Docs Core,58:06.0,Construction Records,,360,864,FALSE
Fixed,,P3,35:07.0,,49:17.0,CR - Docs Core,58:06.0,Construction Records,,360,864,FALSE
Fixed,,P3,35:07.0,,49:17.0,CR - Docs Core,58:06.0,Construction Records,,360,864,FALSE
Fixed,,P3,35:07.0,,49:17.0,CR - Docs Core,58:06.0,Construction Records,,360,864,FALSE
Fixed,,P3,35:07.0,,49:17.0,CR - Docs Core,58:06.0,Construction Records,,360,864,FALSE
Fixed,,P3,35:07.0,,49:17.0,CR - Docs Core,58:06.0,Construction Records,,360,864,FALSE
Fixed,,P3,35:07.0,,49:17.0,CR - Docs Core,58:06.0,Construction Records,,360,864,FALSE
,,P3,58:17.0,iOS,,FR - Frameworks,38:22.0,Frameworks,,360,,FALSE
,,P3,58:17.0,iOS,,FR - Frameworks,38:22.0,Frameworks,,360,,FALSE
,,P3,58:17.0,iOS,,FR - Frameworks,38:22.0,Frameworks,,360,,FALSE
,,P3,58:17.0,iOS,,FR - Frameworks,38:22.0,Frameworks,,360,,FALSE
,,P3,58:17.0,iOS,,FR - Frameworks,38:22.0,Frameworks,,360,,FALSE
,,P3,58:17.0,iOS,,FR - Frameworks,38:22.0,Frameworks,,360,,FALSE
,,P3,58:17.0,iOS,,FR - Frameworks,38:22.0,Frameworks,,360,,FALSE
,,P3,58:17.0,iOS,,FR - Frameworks,38:22.0,Frameworks,,360,,FALSE
,,P3,58:17.0,iOS,,FR - Frameworks,38:22.0,Frameworks,,360,,FALSE
,,P3,58:17.0,iOS,,FR - Frameworks,38:22.0,Frameworks,,360,,FALSE
,,P3,58:17.0,iOS,,FR - Frameworks,38:22.0,Frameworks,,360,,FALSE
,,P3,58:17.0,iOS,,FR - Frameworks,38:22.0,Frameworks,,360,,FALSE
,,P3,58:17.0,iOS,,FR - Frameworks,38:22.0,Frameworks,,360,,FALSE
,,P2,58:16.0,iOS,,FR - Frameworks,25:10.0,Frameworks,,72,,FALSE
,,P2,58:16.0,iOS,,FR - Frameworks,25:10.0,Frameworks,,72,,FALSE
,,P2,58:16.0,iOS,,FR - Frameworks,25:10.0,Frameworks,,72,,FALSE
,,P2,58:16.0,iOS,,FR - Frameworks,25:10.0,Frameworks,,72,,FALSE
,,P2,58:16.0,iOS,,FR - Frameworks,25:10.0,Frameworks,,72,,FALSE
,,P2,58:16.0,iOS,,FR - Frameworks,25:10.0,Frameworks,,72,,FALSE
,,P2,58:16.0,iOS,,FR - Frameworks,25:10.0,Frameworks,,72,,FALSE
,,P2,58:16.0,iOS,,FR - Frameworks,25:10.0,Frameworks,,72,,FALSE
,,P2,58:16.0,iOS,,FR - Frameworks,25:10.0,Frameworks,,72,,FALSE
,,P2,58:16.0,iOS,,FR - Frameworks,25:10.0,Frameworks,,72,,FALSE
,,P2,58:16.0,iOS,,FR - Frameworks,25:10.0,Frameworks,,72,,FALSE
,,P2,58:16.0,iOS,,FR - Frameworks,25:10.0,Frameworks,,72,,FALSE
,,P2,58:16.0,iOS,,FR - Frameworks,25:10.0,Frameworks,,72,,FALSE
Duplicate,,,35:09.0,,47:02.0,CR - Docs Core,46:54.0,Construction Records,,,0,FALSE
Duplicate,,,35:09.0,,47:02.0,CR - Docs Core,46:54.0,Construction Records,,,0,FALSE
Won't Fix,,P4,35:10.0,,49:56.0,CR - Docs Core,49:45.0,Construction Records,,,0,FALSE
Won't Fix,,P4,35:10.0,,49:56.0,CR - Docs Core,49:45.0,Construction Records,,,0,FALSE
Won't Fix,,P3,37:59.0,,37:59.0,CR - Docs Core,54:50.0,Construction Records,,360,13176,FALSE
Won't Fix,,P3,37:59.0,,37:59.0,CR - Docs Core,54:50.0,Construction Records,,360,13176,FALSE
Won't Fix,,P3,37:59.0,,37:59.0,CR - Docs Core,54:50.0,Construction Records,,360,13176,FALSE
Fixed,Docs and Sheets,P3,35:07.0,Web,31:08.0,CR - Docs Core,21:31.0,Construction Records,EUI,360,576,FALSE
Fixed,Docs and Sheets,P3,35:07.0,Web,31:08.0,CR - Docs Core,21:31.0,Construction Records,EUI,360,576,FALSE
Fixed,Docs and Sheets,P3,35:07.0,Web,31:08.0,CR - Docs Core,21:31.0,Construction Records,EUI,360,576,FALSE
Fixed,Docs and Sheets,P3,35:07.0,Web,31:08.0,CR - Docs Core,21:31.0,Construction Records,EUI,360,576,FALSE
Fixed,Docs and Sheets,P3,35:07.0,Web,31:08.0,CR - Docs Core,21:31.0,Construction Records,EUI,360,576,FALSE
Fixed,Docs and Sheets,P3,35:07.0,Web,31:08.0,CR - Docs Core,21:31.0,Construction Records,EUI,360,576,FALSE
Fixed,Docs and Sheets,P3,35:07.0,Web,31:08.0,CR - Docs Core,21:31.0,Construction Records,EUI,360,576,FALSE
,,,58:15.0,iOS,,FR - Frameworks,05:00.0,Frameworks,,,,FALSE
,,,58:15.0,iOS,,FR - Frameworks,05:00.0,Frameworks,,,,FALSE
,,,58:15.0,iOS,,FR - Frameworks,05:00.0,Frameworks,,,,FALSE
,,,58:15.0,iOS,,FR - Frameworks,05:00.0,Frameworks,,,,FALSE
,,,58:15.0,iOS,,FR - Frameworks,05:00.0,Frameworks,,,,FALSE
,,,58:15.0,iOS,,FR - Frameworks,05:00.0,Frameworks,,,,FALSE
,,,58:15.0,iOS,,FR - Frameworks,05:00.0,Frameworks,,,,FALSE
,,,58:15.0,iOS,,FR - Frameworks,05:00.0,Frameworks,,,,FALSE
,,,58:15.0,iOS,,FR - Frameworks,05:00.0,Frameworks,,,,FALSE
,,,58:15.0,iOS,,FR - Frameworks,05:00.0,Frameworks,,,,FALSE
,,,58:15.0,iOS,,FR - Frameworks,05:00.0,Frameworks,,,,FALSE
,,,58:15.0,iOS,,FR - Frameworks,05:00.0,Frameworks,,,,FALSE
,,,58:15.0,iOS,,FR - Frameworks,05:00.0,Frameworks,,,,FALSE
,,,58:15.0,iOS,,FR - Frameworks,05:00.0,Frameworks,,,,FALSE
,,,58:15.0,iOS,,FR - Frameworks,05:00.0,Frameworks,,,,FALSE
,,,58:15.0,iOS,,FR - Frameworks,05:00.0,Frameworks,,,,FALSE
,,,58:15.0,iOS,,FR - Frameworks,05:00.0,Frameworks,,,,FALSE
,,,58:15.0,iOS,,FR - Frameworks,05:00.0,Frameworks,,,,FALSE
,,,58:15.0,iOS,,FR - Frameworks,05:00.0,Frameworks,,,,FALSE
Won't Fix,,P3,35:09.0,,32:59.0,CR - Docs Core,32:31.0,Construction Records,,360,0,TRUE
Won't Fix,,P3,35:09.0,,32:59.0,CR - Docs Core,32:31.0,Construction Records,,360,0,TRUE
Cannot Reproduce,,,35:07.0,,55:33.0,CR - Docs Core,55:21.0,Construction Records,,,0,FALSE
Cannot Reproduce,,,35:07.0,,55:33.0,CR - Docs Core,55:21.0,Construction Records,,,0,FALSE
Fixed,,P2,35:07.0,,48:30.0,CR - Docs Core,56:22.0,Construction Records,,72,624,FALSE
Fixed,,P2,35:07.0,,48:30.0,CR - Docs Core,56:22.0,Construction Records,,72,624,FALSE
Fixed,,P2,35:07.0,,48:30.0,CR - Docs Core,56:22.0,Construction Records,,72,624,FALSE
Fixed,,P2,35:07.0,,48:30.0,CR - Docs Core,56:22.0,Construction Records,,72,624,FALSE
Fixed,,P2,35:07.0,,48:30.0,CR - Docs Core,56:22.0,Construction Records,,72,624,FALSE
Fixed,,P2,35:07.0,,48:30.0,CR - Docs Core,56:22.0,Construction Records,,72,624,FALSE
Fixed,,P2,35:07.0,,48:30.0,CR - Docs Core,56:22.0,Construction Records,,72,624,FALSE
Fixed,,P2,35:07.0,,48:30.0,CR - Docs Core,56:22.0,Construction Records,,72,624,FALSE
Fixed,,P2,35:07.0,,48:30.0,CR - Docs Core,56:22.0,Construction Records,,72,624,FALSE
Fixed,,P2,35:07.0,,48:30.0,CR - Docs Core,56:22.0,Construction Records,,72,624,FALSE
Fixed,,P2,35:07.0,,48:30.0,CR - Docs Core,56:22.0,Construction Records,,72,624,FALSE
Fixed,,P2,35:07.0,,48:30.0,CR - Docs Core,56:22.0,Construction Records,,72,624,FALSE
Fixed,,P2,35:07.0,,48:30.0,CR - Docs Core,56:22.0,Construction Records,,72,624,FALSE
Fixed,,P2,35:07.0,,48:30.0,CR - Docs Core,56:22.0,Construction Records,,72,624,FALSE
Fixed,,P2,35:07.0,,48:30.0,CR - Docs Core,56:22.0,Construction Records,,72,624,FALSE
Fixed,,P2,35:07.0,,48:30.0,CR - Docs Core,56:22.0,Construction Records,,72,624,FALSE
Fixed,,P2,35:07.0,,48:30.0,CR - Docs Core,56:22.0,Construction Records,,72,624,FALSE
Fixed,,P2,35:07.0,,48:30.0,CR - Docs Core,56:22.0,Construction Records,,72,624,FALSE
Fixed,,P2,35:07.0,,48:30.0,CR - Docs Core,56:22.0,Construction Records,,72,624,FALSE
Won't Do,,P4,57:32.0,,57:32.0,CR - Docs Core,17:21.0,Construction Records,,,10224,FALSE
Won't Do,,P4,57:32.0,,57:32.0,CR - Docs Core,17:21.0,Construction Records,,,10224,FALSE
,,,58:17.0,iOS,,FR - Frameworks,10:26.0,Frameworks,,,,FALSE
,,,58:17.0,iOS,,FR - Frameworks,10:26.0,Frameworks,,,,FALSE
,,,58:17.0,iOS,,FR - Frameworks,10:26.0,Frameworks,,,,FALSE
,,,58:17.0,iOS,,FR - Frameworks,10:26.0,Frameworks,,,,FALSE
,,,58:17.0,iOS,,FR - Frameworks,10:26.0,Frameworks,,,,FALSE
,,,58:17.0,iOS,,FR - Frameworks,10:26.0,Frameworks,,,,FALSE
,,,58:17.0,iOS,,FR - Frameworks,10:26.0,Frameworks,,,,FALSE
,,,58:17.0,iOS,,FR - Frameworks,10:26.0,Frameworks,,,,FALSE
,,,58:17.0,iOS,,FR - Frameworks,10:26.0,Frameworks,,,,FALSE
,,,58:17.0,iOS,,FR - Frameworks,10:26.0,Frameworks,,,,FALSE
,,,58:16.0,iOS,,FR - Frameworks,06:46.0,Frameworks,,,,FALSE
,,,58:16.0,iOS,,FR - Frameworks,06:46.0,Frameworks,,,,FALSE
,,,58:16.0,iOS,,FR - Frameworks,06:46.0,Frameworks,,,,FALSE
,,,58:16.0,iOS,,FR - Frameworks,06:46.0,Frameworks,,,,FALSE
,,,58:16.0,iOS,,FR - Frameworks,06:46.0,Frameworks,,,,FALSE
,,,58:16.0,iOS,,FR - Frameworks,06:46.0,Frameworks,,,,FALSE
,,,58:16.0,iOS,,FR - Frameworks,06:46.0,Frameworks,,,,FALSE
,,,58:16.0,iOS,,FR - Frameworks,06:46.0,Frameworks,,,,FALSE
,,,58:16.0,iOS,,FR - Frameworks,06:46.0,Frameworks,,,,FALSE
,,,58:16.0,iOS,,FR - Frameworks,06:46.0,Frameworks,,,,FALSE
,,,58:16.0,iOS,,FR - Frameworks,06:46.0,Frameworks,,,,FALSE
,,,58:16.0,iOS,,FR - Frameworks,06:46.0,Frameworks,,,,FALSE
Won't Fix,,P3,35:09.0,,18:41.0,CR - Docs Core,47:11.0,Construction Records,,360,888,FALSE
Won't Fix,,P3,35:09.0,,18:41.0,CR - Docs Core,47:11.0,Construction Records,,360,888,FALSE
Won't Fix,,P3,35:09.0,,18:41.0,CR - Docs Core,47:11.0,Construction Records,,360,888,FALSE
Won't Fix,,P3,35:09.0,,18:41.0,CR - Docs Core,47:11.0,Construction Records,,360,888,FALSE
Won't Fix,,P3,35:09.0,,18:41.0,CR - Docs Core,47:11.0,Construction Records,,360,888,FALSE
Won't Fix,,P3,35:09.0,,18:41.0,CR - Docs Core,47:11.0,Construction Records,,360,888,FALSE
Won't Fix,,P3,35:09.0,,18:41.0,CR - Docs Core,47:11.0,Construction Records,,360,888,FALSE
Won't Fix,,P3,35:09.0,,18:41.0,CR - Docs Core,47:11.0,Construction Records,,360,888,FALSE
Fixed,,P3,35:09.0,,29:35.0,CR - Docs Core,52:47.0,Construction Records,,360,10176,FALSE
,,P2,58:16.0,iOS,,FR - Frameworks,18:53.0,Frameworks,,72,,FALSE
,,P2,58:16.0,iOS,,FR - Frameworks,18:53.0,Frameworks,,72,,FALSE
,,P2,58:16.0,iOS,,FR - Frameworks,18:53.0,Frameworks,,72,,FALSE
,,P2,58:16.0,iOS,,FR - Frameworks,18:53.0,Frameworks,,72,,FALSE
,,P2,58:16.0,iOS,,FR - Frameworks,18:53.0,Frameworks,,72,,FALSE
,,P2,58:16.0,iOS,,FR - Frameworks,18:53.0,Frameworks,,72,,FALSE
,,P2,58:16.0,iOS,,FR - Frameworks,18:53.0,Frameworks,,72,,FALSE
,,P2,58:16.0,iOS,,FR - Frameworks,18:53.0,Frameworks,,72,,FALSE
,,P2,58:16.0,iOS,,FR - Frameworks,18:53.0,Frameworks,,72,,FALSE
,,P2,58:16.0,iOS,,FR - Frameworks,18:53.0,Frameworks,,72,,FALSE
Fixed,,,58:16.0,,06:31.0,FR - Frameworks,06:08.0,Frameworks,,,0,FALSE
Fixed,,,58:16.0,,06:31.0,FR - Frameworks,06:08.0,Frameworks,,,0,FALSE
Fixed,,,58:16.0,,06:31.0,FR - Frameworks,06:08.0,Frameworks,,,0,FALSE
Fixed,,,58:16.0,,06:31.0,FR - Frameworks,06:08.0,Frameworks,,,0,FALSE
Fixed,,,58:16.0,,06:31.0,FR - Frameworks,06:08.0,Frameworks,,,0,FALSE
Fixed,,,58:16.0,,06:31.0,FR - Frameworks,06:08.0,Frameworks,,,0,FALSE
Fixed,,,58:16.0,,06:31.0,FR - Frameworks,06:08.0,Frameworks,,,0,FALSE
Duplicate,,,35:13.0,,11:47.0,CR - Docs Core,15:52.0,Construction Records,,,888,FALSE
Duplicate,,,35:13.0,,11:47.0,CR - Docs Core,15:52.0,Construction Records,,,888,FALSE
Duplicate,,,35:13.0,,11:47.0,CR - Docs Core,15:52.0,Construction Records,,,888,FALSE
Fixed,,,35:09.0,,19:43.0,CR - Docs Core,09:31.0,Construction Records,,,864,FALSE
Fixed,,,35:09.0,,19:43.0,CR - Docs Core,09:31.0,Construction Records,,,864,FALSE
Fixed,,,35:09.0,,19:43.0,CR - Docs Core,09:31.0,Construction Records,,,864,FALSE
Fixed,,,35:09.0,,19:43.0,CR - Docs Core,09:31.0,Construction Records,,,864,FALSE
Fixed,,,35:09.0,,19:43.0,CR - Docs Core,09:31.0,Construction Records,,,864,FALSE
Fixed,,,35:09.0,,19:43.0,CR - Docs Core,09:31.0,Construction Records,,,864,FALSE
Fixed,,,35:09.0,,19:43.0,CR - Docs Core,09:31.0,Construction Records,,,864,FALSE
Won't Do,,P3,59:54.0,,59:54.0,CR - Docs Core,21:56.0,Construction Records,,360,11328,FALSE
Won't Do,,P3,59:54.0,,59:54.0,CR - Docs Core,21:56.0,Construction Records,,360,11328,FALSE
Won't Do,,P3,59:54.0,,59:54.0,CR - Docs Core,21:56.0,Construction Records,,360,11328,FALSE
Won't Do,,P3,59:54.0,,59:54.0,CR - Docs Core,21:56.0,Construction Records,,360,11328,FALSE
Won't Do,,P3,59:54.0,,59:54.0,CR - Docs Core,21:56.0,Construction Records,,360,11328,FALSE
Won't Do,,P3,59:54.0,,59:54.0,CR - Docs Core,21:56.0,Construction Records,,360,11328,FALSE
Won't Do,,P3,59:54.0,,59:54.0,CR - Docs Core,21:56.0,Construction Records,,360,11328,FALSE
Won't Do,,P3,59:54.0,,59:54.0,CR - Docs Core,21:56.0,Construction Records,,360,11328,FALSE
Won't Do,,P3,59:54.0,,59:54.0,CR - Docs Core,21:56.0,Construction Records,,360,11328,FALSE
Won't Do,,P3,59:54.0,,59:54.0,CR - Docs Core,21:56.0,Construction Records,,360,11328,FALSE
Won't Do,,P3,59:54.0,,59:54.0,CR - Docs Core,21:56.0,Construction Records,,360,11328,FALSE
Won't Do,,P3,59:54.0,,59:54.0,CR - Docs Core,21:56.0,Construction Records,,360,11328,FALSE
Won't Do,,P3,59:54.0,,59:54.0,CR - Docs Core,21:56.0,Construction Records,,360,11328,FALSE
Won't Do,,P3,59:54.0,,59:54.0,CR - Docs Core,21:56.0,Construction Records,,360,11328,FALSE
Won't Do,,P3,59:54.0,,59:54.0,CR - Docs Core,21:56.0,Construction Records,,360,11328,FALSE
Won't Do,,P3,59:54.0,,59:54.0,CR - Docs Core,21:56.0,Construction Records,,360,11328,FALSE
Won't Do,,P3,59:54.0,,59:54.0,CR - Docs Core,21:56.0,Construction Records,,360,11328,FALSE
Won't Do,,P3,59:54.0,,59:54.0,CR - Docs Core,21:56.0,Construction Records,,360,11328,FALSE
Won't Do,,P3,59:54.0,,59:54.0,CR - Docs Core,21:56.0,Construction Records,,360,11328,FALSE
Won't Do,,P3,59:54.0,,59:54.0,CR - Docs Core,21:56.0,Construction Records,,360,11328,FALSE
Won't Do,,P3,59:54.0,,59:54.0,CR - Docs Core,21:56.0,Construction Records,,360,11328,FALSE
Won't Do,,P3,59:54.0,,59:54.0,CR - Docs Core,21:56.0,Construction Records,,360,11328,FALSE
Won't Do,,P3,59:54.0,,59:54.0,CR - Docs Core,21:56.0,Construction Records,,360,11328,FALSE
Won't Do,,P3,59:54.0,,59:54.0,CR - Docs Core,21:56.0,Construction Records,,360,11328,FALSE
Won't Do,,P3,59:54.0,,59:54.0,CR - Docs Core,21:56.0,Construction Records,,360,11328,FALSE
Won't Do,,P3,59:54.0,,59:54.0,CR - Docs Core,21:56.0,Construction Records,,360,11328,FALSE
Won't Do,,P3,59:54.0,,59:54.0,CR - Docs Core,21:56.0,Construction Records,,360,11328,FALSE
Fixed,,,58:18.0,,38:34.0,FR - Frameworks,38:03.0,Frameworks,,,0,FALSE
Fixed,,,58:18.0,,38:34.0,FR - Frameworks,38:03.0,Frameworks,,,0,FALSE
,APIs,,34:38.4,,,FR - Admin,25:08.9,Frameworks,,,,FALSE
,APIs,,34:38.4,,,FR - Admin,25:08.9,Frameworks,,,,FALSE
Won't Do,,P4,05:12.3,,40:36.1,FR - Admin,11:25.3,Frameworks,,,6240,FALSE
Won't Do,,P4,05:12.3,,40:36.1,FR - Admin,11:25.3,Frameworks,,,6240,FALSE
Done,,P4,34:40.0,Web,07:38.0,,04:46.0,,,,144,FALSE
Done,,P4,34:40.0,Web,07:38.0,,04:46.0,,,,144,FALSE
Done,,P4,34:40.0,Web,07:38.0,,04:46.0,,,,144,FALSE
,Org Admin,,34:37.2,Web,,FR - Admin,11:58.0,Frameworks,,,,FALSE
Done,,,03:09.8,Backend,47:51.1,FR - Admin,03:36.8,Frameworks,,,6312,FALSE
Done,,,03:09.8,Backend,47:51.1,FR - Admin,03:36.8,Frameworks,,,6312,FALSE
Done,,,03:09.8,Backend,47:51.1,FR - Admin,03:36.8,Frameworks,,,6312,FALSE
Done,,,03:09.8,Backend,47:51.1,FR - Admin,03:36.8,Frameworks,,,6312,FALSE
Not a Bug,,P4,04:30.1,Web,54:20.1,FR - Admin,47:50.4,Frameworks,,,984,FALSE
Not a Bug,,P4,04:30.1,Web,54:20.1,FR - Admin,47:50.4,Frameworks,,,984,FALSE
Not a Bug,,P4,04:30.1,Web,54:20.1,FR - Admin,47:50.4,Frameworks,,,984,FALSE
Not a Bug,,P4,04:30.1,Web,54:20.1,FR - Admin,47:50.4,Frameworks,,,984,FALSE
Done,,P4,38:33.0,Web,27:36.3,FR - Admin,55:57.2,Frameworks,SIB,1368,9912,FALSE
Done,,P4,38:33.0,Web,27:36.3,FR - Admin,55:57.2,Frameworks,SIB,1368,9912,FALSE
Done,,P4,38:33.0,Web,27:36.3,FR - Admin,55:57.2,Frameworks,SIB,1368,9912,FALSE
Done,,P4,38:33.0,Web,27:36.3,FR - Admin,55:57.2,Frameworks,SIB,1368,9912,FALSE
Done,,P4,38:33.0,Web,27:36.3,FR - Admin,55:57.2,Frameworks,SIB,1368,9912,FALSE
Done,,P4,38:33.0,Web,27:36.3,FR - Admin,55:57.2,Frameworks,SIB,1368,9912,FALSE
Done,,P2,04:28.4,Web,57:30.6,FR - Admin,27:52.3,Frameworks,EUI,72,264,FALSE
Done,,P2,04:28.4,Web,57:30.6,FR - Admin,27:52.3,Frameworks,EUI,72,264,FALSE
Done,,P2,04:28.4,Web,57:30.6,FR - Admin,27:52.3,Frameworks,EUI,72,264,FALSE
Done,,P2,04:28.4,Web,57:30.6,FR - Admin,27:52.3,Frameworks,EUI,72,264,FALSE
Done,,P2,04:28.4,Web,57:30.6,FR - Admin,27:52.3,Frameworks,EUI,72,264,FALSE
Done,,P2,04:28.4,Web,57:30.6,FR - Admin,27:52.3,Frameworks,EUI,72,264,FALSE
Done,,P2,04:28.4,Web,57:30.6,FR - Admin,27:52.3,Frameworks,EUI,72,264,FALSE
Done,,P2,04:28.4,Web,57:30.6,FR - Admin,27:52.3,Frameworks,EUI,72,264,FALSE
Done,,P2,04:28.4,Web,57:30.6,FR - Admin,27:52.3,Frameworks,EUI,72,264,FALSE
Done,,P2,04:28.4,Web,57:30.6,FR - Admin,27:52.3,Frameworks,EUI,72,264,FALSE
Done,,P4,31:12.3,Web,31:12.3,FR - Admin,50:35.5,Frameworks,SIB,1368,2280,FALSE
Done,,P4,31:12.3,Web,31:12.3,FR - Admin,50:35.5,Frameworks,SIB,1368,2280,FALSE
Done,,P4,31:12.3,Web,31:12.3,FR - Admin,50:35.5,Frameworks,SIB,1368,2280,FALSE
Done,,P4,31:12.3,Web,31:12.3,FR - Admin,50:35.5,Frameworks,SIB,1368,2280,FALSE
Done,,P4,31:12.3,Web,31:12.3,FR - Admin,50:35.5,Frameworks,SIB,1368,2280,FALSE
Done,,P4,31:12.3,Web,31:12.3,FR - Admin,50:35.5,Frameworks,SIB,1368,2280,FALSE
Done,,P4,31:12.3,Web,31:12.3,FR - Admin,50:35.5,Frameworks,SIB,1368,2280,FALSE
Done,,P4,31:12.3,Web,31:12.3,FR - Admin,50:35.5,Frameworks,SIB,1368,2280,FALSE
,,P4,54:01.4,Web,,FR - Admin,36:50.2,Frameworks,SIB,1368,,FALSE
,,P4,54:01.4,Web,,FR - Admin,36:50.2,Frameworks,SIB,1368,,FALSE
,,P4,54:01.4,Web,,FR - Admin,36:50.2,Frameworks,SIB,1368,,FALSE
,,P4,54:01.4,Web,,FR - Admin,36:50.2,Frameworks,SIB,1368,,FALSE
Done,Org Admin,,28:59.4,,48:44.5,FR - Admin,31:54.0,Frameworks,,,3312,FALSE
Done,Org Admin,,28:59.4,,48:44.5,FR - Admin,31:54.0,Frameworks,,,3312,FALSE
,Org Admin,,34:38.5,,,FR - Admin,35:58.2,Frameworks,,,,FALSE
,Org Admin,,34:38.2,Web,,FR - Admin,44:42.6,Frameworks,,,,FALSE
Done,Org Admin,,31:25.0,Web,32:59.4,FR - Admin,50:14.9,Frameworks,,,2376,FALSE
Done,Org Admin,,31:25.0,Web,32:59.4,FR - Admin,50:14.9,Frameworks,,,2376,FALSE
Done,Org Admin,,31:25.0,Web,32:59.4,FR - Admin,50:14.9,Frameworks,,,2376,FALSE
Done,Org Admin,,31:25.0,Web,32:59.4,FR - Admin,50:14.9,Frameworks,,,2376,FALSE
